# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_EPs_model
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = ../output/12taxa_mid_comp_vary_psi_EPs_v0.3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,gamma,log_psi.1,log_psi.2,log_psi.3,log_psi.4,log_psi.5,log_psi.6,log_psi.7,log_psi.8,log_psi.9,log_psi.10,log_psi.11,log_psi.12,mu_psi,sigma_psi,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12
-6270.92,0.220521,0.265179,3,0,56.9779,27.0276,124.444,51.1583,32.5475,19.6774,47.4177,15.1414,72.8018,158.888,60.9607,6.19291,0.194714,-1.17971,-1.3573,-1.65015,-0.383529,-1.5462,-1.05522,-1.59316,-1.48769,-1.01477,-1.88969,-1.03438,-1.76052,0.0605394,2.19704,0.307369,0.257354,0.192021,0.681453,0.213057,0.348116,0.203281,0.225894,0.362486,0.151119,0.355447,0.171955
-6272.5,0.896341,0.265179,3,0,62.1308,20.8748,142.372,55.1353,38.9963,19.458,51.595,15.2353,73.2353,178.343,54.7507,7.91979,0.207548,-1.02709,-1.23473,-1.6638,-0.661479,-1.60909,-0.792287,-1.62345,-1.7719,-1.20707,-1.84292,-1.43919,-1.82249,0.0318657,1.08842,0.358046,0.290913,0.189418,0.516087,0.200069,0.452808,0.197216,0.170009,0.299073,0.158355,0.237119,0.161622
-6274.87,0.953585,0.265179,3,0,63.6152,16.1469,142.08,52.0902,41.7344,22.0241,51.4246,15.5819,72.7989,185.915,69.0759,7.07752,0.212827,-0.800444,-1.10456,-1.74658,-0.673259,-1.61319,-0.994694,-1.5093,-1.60267,-1.24435,-1.85108,-1.25831,-2.13723,0.144549,2.03749,0.449129,0.331357,0.174369,0.510044,0.199252,0.369836,0.221066,0.201359,0.288127,0.157068,0.284134,0.117981
-6276.09,0.968287,0.265179,3,0,52.4475,24.2329,140.912,56.7536,30.4074,20.0942,47.6264,14.2137,80.7597,171.206,66.1731,7.68089,0.183327,-1.31457,-1.37741,-1.53043,-0.49059,-1.61244,-1.06355,-1.7008,-1.62449,-0.807985,-1.83615,-1.01834,-1.34631,0.0959096,1.18284,0.26859,0.25223,0.216443,0.612265,0.1994,0.345228,0.182537,0.197013,0.445755,0.15943,0.361196,0.260199
-6276.09,0.311472,0.265179,3,0,52.4475,24.2329,140.912,56.7536,30.4074,20.0942,47.6264,14.2137,80.7597,171.206,66.1731,7.68089,0.183327,-1.31457,-1.37741,-1.53043,-0.49059,-1.61244,-1.06355,-1.7008,-1.62449,-0.807985,-1.83615,-1.01834,-1.34631,0.0959096,1.18284,0.26859,0.25223,0.216443,0.612265,0.1994,0.345228,0.182537,0.197013,0.445755,0.15943,0.361196,0.260199
-6274.32,0.489261,0.265179,3,0,62.5884,19.0295,135.421,48.8322,37.2721,21.1642,49.6274,14.2985,69.5284,171.858,67.1643,7.062,0.198998,-1.1941,-1.09535,-1.76483,-0.794709,-1.59051,-0.564569,-1.55282,-1.83308,-1.17813,-1.83889,-1.29487,-2.19333,0.0306194,1.84617,0.302975,0.334422,0.171216,0.451713,0.203823,0.568605,0.211651,0.15992,0.307855,0.158994,0.273933,0.111545
-6278.37,0.961017,0.265179,3,0,49.6526,17.5106,134.836,46.9257,36.8224,22.6402,48.6691,15.2002,71.5207,175.996,65.4408,6.78524,0.193255,-1.11524,-0.932725,-1.64191,-0.857601,-1.56965,-0.0877034,-1.60867,-1.86051,-1.23431,-1.8533,-1.31963,-2.23308,0.0618336,2.52413,0.327836,0.39348,0.19361,0.424178,0.208118,0.916033,0.200153,0.155593,0.291036,0.156718,0.267235,0.107198
-6273.63,0.976289,0.265179,3,0,53.9083,19.6353,137.911,46.3941,37.6,22.2367,49.416,15.4784,70.0354,167.575,62.4147,6.3016,0.195889,-1.32005,-1.07345,-1.65512,-0.938061,-1.51911,-0.560713,-1.65094,-1.84401,-1.23913,-1.89333,-1.32176,-1.73438,0.175189,1.90546,0.267122,0.341826,0.19107,0.391386,0.218907,0.570802,0.19187,0.158183,0.289637,0.150569,0.266667,0.176509
-6279.1,0.89182,0.265179,3,0,62.6249,28.4956,132.562,60.8624,34.3038,15.2996,48.2101,17.0395,73.4252,164.67,60.7768,6.63577,0.199521,-0.700977,-1.55986,-1.68023,-0.491497,-1.62263,-1.53603,-1.64245,-1.3826,-1.01845,-1.81638,-1.39116,-2.13005,0.00206334,1.31824,0.4961,0.210165,0.18633,0.61171,0.197379,0.215233,0.193505,0.250925,0.361154,0.162614,0.248786,0.118831
-6284.78,0.742669,0.265179,2,0,60.3004,32.1036,133.438,60.0068,35.8417,15.8211,46.7596,14.911,76.1594,180.466,62.5377,8.4828,0.186294,-0.55953,-1.65193,-1.70624,0.32798,-1.60779,-1.43806,-1.58357,-1.41778,-0.969069,-1.8928,-1.43155,-1.1669,0.00318808,2.06587,0.571478,0.19168,0.181547,1.38816,0.200329,0.237389,0.205241,0.24225,0.379436,0.150649,0.238937,0.311331
-6277.56,0.970007,0.265179,3,0,65.1086,19.8861,135.238,49.4189,37.9732,18.9584,49.0944,16.0826,70.595,162.604,60.2908,6.21729,0.191987,-0.958544,-1.1479,-1.61699,-1.11437,-1.51508,-1.04395,-1.63618,-1.62761,-1.11575,-1.91583,-1.23662,-2.1315,0.00112616,1.8888,0.383451,0.317303,0.198494,0.328123,0.219791,0.35206,0.194723,0.196399,0.32767,0.14722,0.290365,0.118659
-6276.72,0.979643,0.265179,3,0,60.3921,22.5604,130.788,51.2234,40.0319,17.0244,45.6166,14.178,69.9153,170.923,60.1916,7.22127,0.187312,-0.779665,-1.35024,-1.62045,0.128909,-1.55392,-1.25553,-1.67437,-1.55324,-1.19513,-1.87127,-1.43641,-2.26708,0.00262511,1.93398,0.45856,0.259179,0.197809,1.13759,0.211418,0.284926,0.187427,0.211562,0.302663,0.153928,0.237779,0.103614
-6276.64,0.938863,0.265179,3,0,58.1669,26.2475,134.839,56.1211,32.9717,22.9499,51.4407,17.4985,78.3609,181.858,66.9264,9.05086,0.210046,-0.868769,-1.30404,-1.7501,0.210381,-1.58152,-0.511454,-1.54593,-1.50594,-1.05755,-1.88399,-1.11291,-0.916795,0.291106,1.58358,0.419468,0.271433,0.173756,1.23415,0.205663,0.599623,0.213113,0.221808,0.347305,0.151982,0.328601,0.399799
-6272.12,0.869735,0.265179,3,0,70.2748,20.8888,136.823,57.9209,36.8573,20.908,48.0407,15.86,71.4773,169.724,62.0764,11.8382,0.195696,-0.734819,-1.06101,-1.70063,-0.0633005,-1.58753,-0.525021,-1.6146,-1.46364,-1.12597,-1.84565,-1.28801,-0.476879,0.153493,1.81373,0.479592,0.346105,0.182568,0.938661,0.20443,0.591543,0.198971,0.231392,0.324337,0.157923,0.27582,0.620717
-6275.17,0.973402,0.265179,3,0,50.6694,22.2603,139.997,47.8954,35.7891,17.2729,49.3438,12.828,72.8299,174.96,60.7263,11.1096,0.192127,-1.32659,-1.40373,-1.63697,-0.574571,-1.56483,-1.12696,-1.63586,-2.00942,-1.19783,-1.85169,-1.36549,-0.808714,0.147536,1.52559,0.26538,0.245679,0.194568,0.562946,0.209124,0.324016,0.194785,0.134067,0.301849,0.156972,0.255256,0.445431
-6273.45,0.551321,0.265179,2,0,51.1661,22.2888,140.437,49.2236,35.8533,18.213,49.4713,13.1611,71.388,177.905,57.758,10.6338,0.189763,-1.38889,-1.41191,-1.66146,-0.502418,-1.55741,-1.13356,-1.63372,-1.97844,-1.17944,-1.83229,-1.34223,-0.110899,0.127057,1.44485,0.249351,0.243678,0.189862,0.605066,0.210681,0.321884,0.195202,0.138285,0.30745,0.160046,0.261262,0.895029
-6273.95,0.830213,0.265179,3,0,63.1814,22.809,128.697,52.5245,36.2867,19.0823,44.0214,15.7577,70.5827,168.848,59.7809,7.75558,0.206409,-0.721558,-1.20768,-1.71042,-0.40108,-1.58416,-1.04098,-1.60153,-1.29215,-0.921035,-1.88576,-1.17998,-2.21613,0.28918,1.5535,0.485995,0.298889,0.18079,0.669596,0.205121,0.353108,0.201588,0.27468,0.398107,0.151714,0.307286,0.10903
-6274.26,0.805398,0.265179,3,0,46.2925,20.34,127.862,50.3159,32.1956,20.8187,46.7747,13.2752,74.709,168.696,59.1096,7.63096,0.192163,-1.43499,-1.24611,-1.60922,-0.426253,-1.5314,-0.0848944,-1.59186,-1.78241,-0.999508,-1.86794,-1.28364,-1.37987,0.26228,3.06488,0.238119,0.287621,0.200044,0.652951,0.216232,0.918609,0.203547,0.168232,0.368061,0.154441,0.277028,0.251612
-6270.9,0.999827,0.265179,3,0,61.4351,23.0835,126.042,52.854,37.8248,20.5567,45.0117,14.0316,69.7401,166.539,60.5983,7.10157,0.206927,-0.761225,-1.32084,-1.6517,-0.0565585,-1.60976,-0.0493296,-1.59553,-1.46457,-1.14972,-1.8949,-1.34318,-1.87734,0.0255105,1.21357,0.467094,0.26691,0.191723,0.945011,0.199936,0.951867,0.2028,0.231178,0.316725,0.150333,0.261015,0.152997
-6271.47,0.961563,0.265179,2,0,46.7601,25.2278,129.028,50.9975,33.3551,20.9551,46.4494,16.5311,67.537,158.746,60.4971,6.19029,0.193871,-1.42357,-1.35886,-1.65689,-0.454538,-1.50892,-0.759238,-1.61078,-1.65242,-1.06698,-1.82383,-1.02635,-1.68914,0.177524,1.66982,0.240854,0.256952,0.190731,0.634741,0.22115,0.468023,0.199731,0.191585,0.344048,0.161407,0.358313,0.184679
-6276.77,0.610663,0.265179,3,0,56.6103,18.4329,128.89,55.0457,38.2142,16.0692,45.4314,11.6968,68.9547,164.746,64.1852,7.01775,0.20268,-0.79689,-1.251,-1.67415,-0.394588,-1.49089,-1.46818,-1.58373,-1.55444,-1.24049,-1.8813,-1.44394,-2.24476,0.0156585,1.99841,0.450728,0.286219,0.187468,0.673958,0.225173,0.230345,0.205209,0.211307,0.289242,0.152391,0.235995,0.105953
-6277.76,0.956047,0.265179,3,0,57.8586,19.8934,133.764,53.9323,39.1489,15.7287,46.8958,15.7291,66.0555,157.985,58.194,6.65772,0.196979,-0.782411,-1.04779,-1.61479,-0.391708,-1.4861,-1.2787,-1.65484,-1.73521,-1.12974,-1.9006,-1.43935,-2.23686,0.0253521,2.39409,0.457302,0.350713,0.198933,0.675901,0.226253,0.278398,0.191123,0.176364,0.323117,0.14948,0.237083,0.106794
-6275.71,0.992056,0.265179,3,0,50.5786,20.595,134.288,54.3857,37.1342,18.7232,45.1986,13.2573,70.0229,168.325,58.5839,6.6278,0.200662,-1.54213,-1.30252,-1.53169,-0.309464,-1.49101,-1.04941,-1.66618,-1.40432,-1.2516,-1.86114,-1.37883,-2.09464,0.212536,1.22502,0.213925,0.271846,0.21617,0.73384,0.225145,0.350145,0.188968,0.245533,0.286047,0.155496,0.251872,0.123114
-6273.02,0.99744,0.265179,3,0,51.8039,24.1905,121.86,48.0601,31.6845,20.1265,44.6256,14.3763,60.2346,157.32,57.3871,7.30683,0.200275,-1.16067,-1.18279,-1.62807,-0.334278,-1.59418,-0.121668,-1.53847,-1.7481,-1.24641,-1.82652,-1.2595,-1.43751,0.00337409,1.84801,0.313277,0.306424,0.196307,0.715854,0.203076,0.885442,0.21471,0.174104,0.287534,0.160972,0.283797,0.237519
-6275.01,0.901843,0.265179,3,0,52.131,24.4025,120.478,49.2645,31.3407,18.8919,44.2639,14.1052,60.5403,156.661,58.1425,7.63064,0.200188,-1.15797,-1.19109,-1.58858,-0.406828,-1.62222,-0.0164962,-1.53644,-1.79003,-1.27825,-1.82793,-1.289,-1.27164,0.00443276,1.7446,0.314124,0.30389,0.204216,0.665759,0.19746,0.983639,0.215145,0.166954,0.278525,0.160746,0.275545,0.280371
-6276.08,0.875917,0.265179,3,0,56.4216,19.303,127.353,50.0474,34.1518,18.6858,44.9593,13.4618,58.5518,158.381,62.5609,10.2951,0.196502,-0.947253,-1.50658,-1.70936,-0.515046,-1.52908,-1.17661,-1.66415,-1.56626,-1.43507,-1.8979,-1.18217,0.220232,0.396034,1.28361,0.387805,0.221667,0.180981,0.597473,0.216736,0.308321,0.189351,0.208825,0.238099,0.149883,0.306612,1.24637
-6277.59,0.941814,0.265179,2,0,57.6332,23.2153,123.886,48.9168,37.7241,16.8729,42.3579,12.9555,61.3138,157.652,62.5825,10.8243,0.203817,-0.973512,-1.31383,-1.68014,-0.485036,-1.52649,-0.801178,-1.69462,-1.60343,-1.36991,-1.91485,-1.29686,0.422341,0.0344273,1.4127,0.377754,0.268789,0.186347,0.615675,0.217297,0.4488,0.18367,0.201206,0.254131,0.147363,0.27339,1.52553
-6274.89,0.984625,0.265179,3,0,53.5437,18.0611,116.303,49.478,28.7751,18.0412,43.7356,14.6529,66.1584,151.327,50.9375,6.56959,0.187173,-1.18156,-1.29193,-1.66189,-0.444866,-1.50618,-0.328141,-1.52149,-1.4683,-1.00114,-1.84135,-1.37886,-2.16251,0.0825592,2.30587,0.306798,0.274739,0.18978,0.64091,0.221756,0.720262,0.218386,0.230318,0.367459,0.158604,0.251865,0.115036
-6271.21,0.967491,0.265179,3,0,63.9493,22.2991,132.854,51.5992,37.8225,18.4995,44.9141,15.0705,70.1085,166.329,63.2724,8.64226,0.197578,-0.670555,-1.04562,-1.67572,-0.445604,-1.64412,-0.716722,-1.65866,-1.66279,-1.01282,-1.88166,-1.34815,-1.34814,0.021947,1.57224,0.511425,0.351474,0.187174,0.640437,0.193182,0.48835,0.190394,0.18961,0.363193,0.152337,0.259721,0.259723
-6269.26,0.890734,0.265179,3,0,53.4942,21.8088,135.656,53.2114,32.7963,19.7279,49.2917,13.9702,70.78,174.937,59.8394,9.78038,0.197877,-1.32092,-1.53777,-1.69612,-0.398378,-1.54585,-0.577401,-1.62988,-1.53194,-1.12356,-1.83137,-1.36017,-0.446369,0.303329,1.35908,0.26689,0.21486,0.183393,0.671408,0.21313,0.561356,0.195954,0.216116,0.325119,0.160195,0.256618,0.639948
-6271.97,0.965203,0.265179,3,0,58.6028,23.6551,124.048,52.5186,37.6487,18.8031,44.5165,13.2673,66.078,155.075,55.8565,7.97559,0.201509,-0.359464,-0.992279,-1.62202,-0.296575,-1.54677,-0.95327,-1.57975,-1.76276,-0.996472,-1.86231,-1.17794,-1.34945,0.0737022,1.26595,0.69805,0.370731,0.1975,0.74336,0.212934,0.385479,0.206026,0.171571,0.36918,0.155314,0.307911,0.259383
-6271.97,0.588132,0.265179,3,0,58.6028,23.6551,124.048,52.5186,37.6487,18.8031,44.5165,13.2673,66.078,155.075,55.8565,7.97559,0.201509,-0.359464,-0.992279,-1.62202,-0.296575,-1.54677,-0.95327,-1.57975,-1.76276,-0.996472,-1.86231,-1.17794,-1.34945,0.0737022,1.26595,0.69805,0.370731,0.1975,0.74336,0.212934,0.385479,0.206026,0.171571,0.36918,0.155314,0.307911,0.259383
-6271.1,0.838342,0.265179,3,0,63.2288,18.6911,123.907,48.7256,37.9143,20.62,44.9729,14.555,68.6288,162.461,61.7004,6.79255,0.203296,-0.280203,-1.30478,-1.70565,-0.430148,-1.48514,-0.415747,-1.60296,-1.42621,-1.15343,-1.82618,-1.46298,-1.97292,0.186069,1.75993,0.75563,0.271231,0.181654,0.650413,0.22647,0.659847,0.201301,0.240218,0.315553,0.161028,0.231546,0.139051
-6272.73,0.901369,0.265179,3,0,53.6362,26.5579,130.731,53.9531,31.8768,17.3826,46.1307,13.5379,67.4465,161.791,64.5078,6.57729,0.196874,-1.1625,-1.2378,-1.61655,0.109749,-1.60885,-1.07762,-1.58886,-1.66654,-1.21292,-1.88955,-0.821174,-1.72863,0.0983998,1.27388,0.312703,0.290023,0.198583,1.116,0.200118,0.340405,0.204158,0.188899,0.297328,0.15114,0.439915,0.177527
-6270.21,0.698916,0.265179,3,0,55.5446,20.098,127.76,51.3673,35.1537,16.2599,46.9045,16.4285,70.5366,170.138,70.9164,6.33795,0.189002,-1.03911,-1.32847,-1.67521,-0.766579,-1.55486,-1.2976,-1.66455,-1.52502,-1.08902,-1.84432,-1.11904,-2.21078,0.2258,2.12963,0.353768,0.264882,0.187268,0.4646,0.211219,0.273188,0.189275,0.217617,0.336547,0.158132,0.326592,0.109615
-6269.6,0.92131,0.265179,3,0,55.8568,28.3228,134.039,55.4949,36.7241,20.5167,46.7854,13.6269,78.3604,167.109,61.6058,8.12232,0.197975,-1.13177,-1.41641,-1.69713,-0.20151,-1.55302,-0.841604,-1.57729,-1.53264,-0.806399,-1.84803,-1.12149,-1.74029,0.104038,1.61046,0.322462,0.242582,0.183208,0.817495,0.211608,0.431019,0.206535,0.215964,0.446463,0.157548,0.325793,0.17547
-6272.2,0.866039,0.265179,3,0,62.9536,18.3494,148.216,51.8066,33.9529,21.5257,53.016,14.3501,73.2669,181.439,61.7429,7.26351,0.195999,-1.00726,-1.16017,-1.6929,-0.625805,-1.61395,-0.695938,-1.57737,-1.58996,-1.27946,-1.89015,-1.44312,-1.70078,0.158192,1.4483,0.365218,0.313432,0.183985,0.534831,0.1991,0.498607,0.206518,0.203933,0.278187,0.151049,0.23619,0.182541
-6268.74,0.83708,0.265179,3,0,58.4797,22.7334,130.61,55.2372,38.7511,23.12,47.8991,15.877,77.3109,173.096,66.0267,7.16369,0.202944,-0.750001,-1.19944,-1.69193,-0.204023,-1.5648,-0.668348,-1.59244,-1.73394,-1.00159,-1.80478,-1.29703,-1.94993,0.0697399,1.7323,0.472366,0.301364,0.184164,0.815444,0.209129,0.512554,0.203428,0.176587,0.367294,0.164511,0.273342,0.142284
-6273.74,0.874836,0.265179,2,0,68.6844,25.3846,134.754,55.1627,38.0584,20.5457,47.561,15.1664,76.8527,166.789,68.3879,6.63349,0.205235,-0.839707,-1.16305,-1.68676,-0.598268,-1.5296,-0.784834,-1.72201,-1.56723,-1.07813,-1.84068,-1.2128,-2.04694,0.12072,1.63474,0.431837,0.312532,0.185119,0.549763,0.216623,0.456195,0.178707,0.208621,0.34023,0.15871,0.297364,0.129129
-6285,0.866725,0.265179,3,0,57.9464,17.3256,150.008,56.4103,34.4948,23.8274,50.6327,15.1036,74.1536,179.401,66.5778,6.95312,0.19587,-0.109152,-1.25278,-1.48742,-0.355065,-1.66963,0.17329,-1.48731,-1.64026,-1.1046,-1.82816,-1.11513,-2.04664,0.182962,2.04402,0.896594,0.285711,0.225955,0.701128,0.188318,1.18921,0.22598,0.193929,0.331342,0.160709,0.327872,0.129168
-6276.77,1,0.265179,3,0,63.9706,22.1277,137.015,54.481,32.8677,21.4831,50.3559,15.4621,70.7708,173.846,68.6412,7.06568,0.196802,-0.485917,-1.00704,-1.67594,-0.693984,-1.52628,0.147003,-1.73834,-1.63107,-1.30281,-1.85227,-1.2394,-1.81621,0.11074,1.28744,0.615133,0.3653,0.187132,0.499582,0.217343,1.15836,0.175812,0.19572,0.271767,0.156881,0.289558,0.162641
-6274.46,0.962422,0.265179,3,0,46.3851,23.8612,132.234,52.5021,38.3375,19.8771,47.0538,14.9707,71.5056,162.607,55.9111,6.60903,0.198387,-1.17668,-1.53971,-1.64807,-0.270343,-1.61741,0.480283,-1.6034,-1.60224,-1.01988,-1.86653,-1.37891,-2.13237,0.394298,1.57445,0.308299,0.214443,0.19242,0.763118,0.198412,1.61653,0.201212,0.201445,0.36064,0.15466,0.251853,0.118556
-6271.55,0.942228,0.265179,3,0,52.5993,22.9081,128.062,49.7719,37.7403,21.2852,46.7024,16.369,74.9952,170.941,64.7468,6.65221,0.206587,-1.23835,-1.27954,-1.64345,-0.705189,-1.57139,0.185448,-1.5512,-1.59131,-0.955205,-1.78978,-1.32434,-1.9317,0.0260031,1.95427,0.289863,0.278165,0.193312,0.494015,0.207756,1.20376,0.211994,0.203659,0.384733,0.166997,0.265978,0.144902
-6270.05,0.948354,0.265179,3,0,51.4375,24.649,124.52,54.4285,32.207,21.8541,46.2427,13.8495,64.6191,162.718,54.8438,7.33498,0.184793,-1.26542,-1.27398,-1.66486,-0.517942,-1.59945,0.0412677,-1.65045,-1.54695,-1.32664,-1.9172,-1.37001,-1.83425,0.0928793,1.29677,0.282122,0.279716,0.189216,0.595745,0.202008,1.04213,0.191964,0.212895,0.265368,0.147018,0.254104,0.159734
-6270.84,0.850167,0.265179,3,0,58.3345,22.8284,128.228,46.3789,34.3382,19.8298,45.6272,14.1138,65.1541,157.172,54.9605,5.93758,0.208901,-0.789449,-1.51075,-1.60757,-0.539491,-1.57822,-0.527898,-1.54841,-1.59146,-1.13026,-1.88129,-1.53884,-2.04983,0.0560208,1.8344,0.454095,0.220745,0.200374,0.583045,0.206342,0.589843,0.212586,0.203628,0.322948,0.152393,0.214629,0.128756
-6273.86,0.895425,0.265179,3,0,54.9294,18.8561,129.496,48.6551,36.3661,20.2212,44.3795,14.2995,68.6288,151.201,53.0676,6.20868,0.209729,-1.06136,-1.43755,-1.63572,-0.326422,-1.58609,-0.561206,-1.55549,-1.68138,-0.988048,-1.79643,-1.55535,-1.89181,0.083378,1.51599,0.345983,0.23751,0.194811,0.7215,0.204724,0.570521,0.211087,0.186117,0.372303,0.165891,0.211115,0.150798
-6273.95,0.927043,0.265179,3,0,54.2517,20.0118,129.026,48.4682,34.918,20.3671,45.6406,15.1134,68.5678,155.655,51.7328,7.7304,0.215837,-1.06075,-1.41943,-1.60155,-0.115516,-1.61121,-0.586853,-1.63571,-1.65382,-1.0434,-1.82193,-1.54161,-1.91978,0.0834761,1.65878,0.346196,0.241852,0.201585,0.890906,0.199646,0.556075,0.194814,0.191318,0.352254,0.161713,0.214036,0.146639
-6272.91,0.970346,0.265179,3,0,54.882,28.5015,123.854,50.7496,33.1546,21.3789,44.198,14.1027,65.9748,165.682,66.5011,6.02468,0.197541,-1.0922,-1.40198,-1.7159,-0.114524,-1.48342,-0.0947832,-1.61648,-1.70751,-1.21844,-1.7941,-1.283,-1.97496,0.550328,2.15447,0.335479,0.246108,0.179801,0.891791,0.226861,0.90957,0.198597,0.181318,0.295691,0.166278,0.277204,0.138767
-6274.29,0.957602,0.265179,3,0,50.2176,21.1275,119.494,52.8913,31.9262,19.7036,42.8017,12.7901,65.4498,148.598,55.0456,7.23529,0.215639,-1.19641,-1.20259,-1.71485,-0.269799,-1.54198,0.336359,-1.49444,-1.62282,-1.03677,-1.89779,-1.20554,-1.93231,0.0983652,1.53389,0.302276,0.300414,0.17999,0.763533,0.213958,1.39984,0.224374,0.197341,0.354599,0.1499,0.29953,0.144813
-6275.58,0.900629,0.265179,3,0,54.8482,23.7182,118.556,42.8401,35.9798,20.9699,44.4585,15.5068,64.3919,154.862,61.5831,6.53751,0.192526,-0.815303,-1.49282,-1.78969,-0.650324,-1.58427,0.27168,-1.59663,-1.60118,-1.2523,-1.85295,-1.28188,-2.0518,0.121175,1.49138,0.442505,0.224737,0.167012,0.521877,0.205097,1.31217,0.202579,0.201659,0.285846,0.156774,0.277516,0.128504
-6277.43,0.789006,0.265179,3,0,56.2136,23.9793,113.627,43.2622,34.8773,20.0078,44.0995,15.8029,64.0815,153.432,61.894,5.94057,0.190462,-0.796564,-1.52266,-1.77858,-0.993025,-1.5927,0.28602,-1.60294,-1.63191,-1.23989,-1.86288,-1.30275,-2.13905,0.124872,1.61907,0.450876,0.218131,0.168877,0.370454,0.203376,1.33112,0.201303,0.195557,0.289417,0.155226,0.271782,0.117766
-6277.61,0.878015,0.265179,3,0,62.7472,21.0401,126.307,51.7323,32.0969,20.6403,43.1783,14.4722,62.4867,153.301,61.8113,6.31955,0.199934,-0.41123,-1.43917,-1.51945,-0.272452,-1.61386,0.433698,-1.62968,-1.32728,-1.12897,-1.81754,-1.10841,-1.48207,0.227777,2.04864,0.662834,0.237124,0.218833,0.76151,0.199117,1.54295,0.195992,0.265199,0.323367,0.162425,0.330084,0.227168
-6276.17,0.990369,0.265179,3,0,50.0429,23.648,126.785,50.8795,35.2669,19.7485,47.1956,13.4755,73.8013,169.555,56.6868,6.8391,0.183386,-1.3831,-1.25619,-1.79458,-0.65797,-1.46674,-1.25449,-1.61752,-1.8162,-0.961007,-1.93799,-1.53902,-1.48877,0.095085,1.33177,0.250801,0.284736,0.166197,0.517902,0.230676,0.28522,0.198391,0.162642,0.382508,0.143993,0.214591,0.225651
-6276,0.954202,0.265179,2,0,55.5321,21.6388,127.42,48.3676,34.1484,18.5233,45.621,12.6556,78.7836,173.842,57.5321,7.32902,0.195488,-1.2694,-1.41644,-1.72555,-0.429783,-1.53131,-0.794143,-1.64039,-1.70141,-0.97207,-1.90455,-1.48477,-2.06061,0.196991,1.29523,0.280999,0.242577,0.178076,0.65065,0.216252,0.451969,0.193905,0.182425,0.378299,0.14889,0.226555,0.127376
-6277.63,0.917081,0.265179,2,0,60.2431,21.543,134.315,47.0844,32.2912,19.2556,46.0717,13.7652,79.9494,166.324,56.4117,6.74958,0.193621,-1.1237,-1.34828,-1.7523,-0.517411,-1.52187,-0.767359,-1.61736,-1.69983,-1.04925,-1.89827,-1.54492,-1.70551,0.179376,1.57898,0.325076,0.259687,0.173375,0.596061,0.218302,0.464237,0.198422,0.182715,0.350201,0.149827,0.213329,0.18168
-6269.77,1,0.265179,2,0,54.4158,18.4937,129.722,52.8679,33.3293,18.755,46.0836,14.5396,71.076,163.602,55.543,6.60007,0.202598,-1.03172,-1.42134,-1.60196,-0.546305,-1.55114,-1.10922,-1.64911,-1.56255,-0.916678,-1.92493,-1.42654,-2.13092,0.0432868,1.79549,0.356393,0.241391,0.201501,0.579086,0.212005,0.329818,0.192221,0.2096,0.399845,0.145885,0.240138,0.118728
-6271.87,0.834594,0.265179,3,0,55.7637,29.6722,124.169,50.5311,35.5238,19.5193,45.6451,16.4474,63.2601,165.307,62.9017,8.7815,0.198785,-0.938603,-1.23036,-1.72213,-0.31049,-1.63848,-0.891365,-1.55869,-1.41079,-1.14561,-1.7886,-1.27825,-0.30477,0.235941,1.28112,0.391174,0.292186,0.178685,0.733088,0.194276,0.410096,0.210411,0.243949,0.318031,0.167194,0.278524,0.737293
-6272.67,0.876937,0.265179,3,0,56.228,25.0235,127.072,46.7147,37.534,21.3588,44.5491,14.3065,72.2667,160.393,62.2071,9.51339,0.202819,-0.880847,-1.27141,-1.73147,-0.593647,-1.46905,-0.514675,-1.63984,-1.57662,-1.15513,-1.90328,-1.26518,0.19454,0.109046,2.10211,0.414432,0.280436,0.177024,0.552309,0.230144,0.597695,0.19401,0.206673,0.315018,0.149078,0.282189,1.21475
-6273.99,0.946741,0.265179,2,0,53.7182,24.5679,123.234,47.7981,37.343,19.2544,45.494,12.7656,70.4431,165.418,65.4956,8.76969,0.200778,-1.01822,-1.39343,-1.77408,-0.571585,-1.50081,-0.925492,-1.62428,-1.60117,-0.874809,-1.85886,-1.25227,-1.58931,0.675046,2.24474,0.361238,0.248224,0.16964,0.56463,0.22295,0.396336,0.197053,0.20166,0.416942,0.15585,0.285856,0.204066
