# stan_version_major = 2
# stan_version_minor = 1
# stan_version_patch = 0
# model = calibration_vary_psi_bigC_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 250
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = ../r/dump/cal_data_12taxa_mid_comp_v0.1.dump
# init = 2 (Default)
# random
#   seed = 121
# output
#   file = ../output/12taxa_mid_comp_v0.1_vary_psi_bigC_c1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_divergent__,phi.1,phi.2,phi.3,phi.4,phi.5,phi.6,phi.7,phi.8,phi.9,phi.10,phi.11,phi.12,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,psi.11,psi.12,gamma
-6278.08,0.775798,0.318503,2,0,54.9034,33.2234,134.578,51.96,35.8675,20.8701,48.0196,13.3051,72.6631,169.868,60.5476,10.4716,0.399921,0.267524,0.190214,0.480272,0.195909,1.3922,0.213924,0.169546,0.35043,0.146116,0.236797,1.88004,0.199148
-6278.29,0.904165,0.318503,3,0,61.4859,25.9283,135.588,59.6647,32.1355,24.511,49.0892,14.1335,75.9042,175.663,69.2191,9.85225,0.353316,0.27882,0.183349,1.32188,0.189947,0.898004,0.205997,0.167485,0.348652,0.160558,0.318416,0.450467,0.193067
-6274.83,0.865348,0.318503,3,0,60.7567,22.2291,133.409,46.4113,37.8697,21.6006,46.3104,15.5783,73.4677,167.223,58.452,10.104,0.40691,0.24821,0.196613,0.724986,0.209021,0.620565,0.19715,0.29281,0.367767,0.149985,0.240548,1.13332,0.193627
-6274.12,0.961522,0.318503,3,0,55.7602,25.5771,133.65,59.7115,35.6838,19.8452,47.6903,18.2819,75.0231,168.339,61.0939,8.75643,0.384981,0.230756,0.196092,0.78385,0.214912,0.423677,0.204333,0.258663,0.40057,0.160916,0.275577,0.327105,0.191701
-6272.86,0.539283,0.318503,2,0,54.7504,25.2014,132.771,46.3941,34.9606,19.3512,45.5874,13.9081,70.0222,162.951,63.8681,10.3213,0.29552,0.251967,0.194595,0.872771,0.21346,0.417963,0.214952,0.206656,0.329727,0.143372,0.281825,1.13779,0.207374
-6272.86,0.415081,0.318503,2,0,54.7504,25.2014,132.771,46.3941,34.9606,19.3512,45.5874,13.9081,70.0222,162.951,63.8681,10.3213,0.29552,0.251967,0.194595,0.872771,0.21346,0.417963,0.214952,0.206656,0.329727,0.143372,0.281825,1.13779,0.207374
-6275.37,0.694524,0.318503,3,0,50.0022,20.7005,126.193,52.6613,33.6085,19.36,46.8166,14.789,68.0009,165.664,56.9962,10.1584,0.321321,0.282678,0.201588,1.69327,0.211088,0.476286,0.180642,0.217994,0.320526,0.173067,0.266838,0.560741,0.194251
-6275.77,0.479927,0.318503,3,0,52.3425,23.0058,129.021,49.9241,32.0693,16.2382,45.3935,14.1088,70.8077,168.442,58.9814,10.3552,0.264581,0.246095,0.197362,1.14933,0.200905,0.226594,0.201682,0.186443,0.337034,0.155273,0.244281,1.91801,0.186988
-6275.64,0.859512,0.318503,3,0,64.8708,22.4749,141.985,51.8945,37.2331,21.5695,49.2363,16.1576,76.8281,175.699,65.1121,6.84285,0.435846,0.332342,0.18908,0.730255,0.228662,0.59186,0.217016,0.212604,0.321202,0.164638,0.257817,0.108856,0.209791
-6277.26,0.923791,0.318503,2,0,61.8354,20.8636,136.034,56.0558,32.7322,22.6554,49.9374,14.7844,67.4574,178.767,66.4296,8.29324,0.442981,0.295506,0.193822,0.617952,0.218109,1.03919,0.208725,0.185349,0.316799,0.167888,0.285261,0.166619,0.203299
-6280.37,0.874564,0.318503,2,0,64.3342,17.0869,131.351,56.8657,34.0372,20.4732,46.9964,17.1228,71.2547,163.187,61.1511,6.97092,0.484443,0.252063,0.191739,0.908986,0.228099,1.44411,0.189957,0.202203,0.293337,0.154225,0.223614,0.118863,0.197043
-6277.6,1,0.318503,2,0,58.6467,21.3259,126.714,54.4209,36.1602,23.2509,45.9112,13.6015,68.5519,170.016,57.1392,5.83346,0.401969,0.240044,0.185528,0.591775,0.214153,1.51742,0.192669,0.182529,0.359238,0.154391,0.255965,0.102592,0.182767
-6278.59,0.933348,0.318503,2,0,54.5278,21.2087,130.287,54.3921,34.2385,23.269,46.6742,12.7951,67.1475,163.072,56.364,6.86708,0.442205,0.282648,0.184197,0.733688,0.222693,1.56726,0.195225,0.183536,0.346904,0.148513,0.278925,0.103166,0.182612
-6276.56,0.98721,0.318503,2,0,55.9477,24.62,131.615,52.1057,32.4249,19.8129,46.6166,16.0637,73.6796,163.516,55.5443,7.81949,0.37164,0.241786,0.188843,0.518636,0.209919,0.989188,0.198952,0.208379,0.311718,0.148203,0.216057,0.149083,0.182713
-6275.62,1,0.318503,2,0,54.5547,22.3765,128.962,53.2279,31.8383,20.7,46.8447,13.3789,67.2664,168.76,62.3516,6.86363,0.318173,0.264979,0.197289,0.788024,0.219232,0.423612,0.197188,0.201236,0.364705,0.150546,0.267153,0.134806,0.170851
-6281.51,0.874797,0.318503,2,0,58.1843,17.6302,129.913,50.3285,34.3358,19.1293,46.2363,13.2762,79.3858,166.082,67.133,7.08874,0.465283,0.219366,0.209778,0.857943,0.219909,0.521931,0.193493,0.198933,0.39435,0.168493,0.377467,0.125111,0.192693
-6275.77,0.978913,0.318503,3,0,57.1984,25.5319,134.163,57.6101,31.8707,18.1257,48.802,15.7257,67.7066,174.953,65.4523,6.51035,0.271979,0.372494,0.197591,0.529596,0.215599,0.379449,0.1992,0.208008,0.284684,0.162577,0.294248,0.173762,0.197136
-6273.76,0.99879,0.318503,3,0,61.5935,21.1785,131.376,50.5326,34.8007,19.9441,46.0849,14.0853,77.6622,165.213,60.0944,6.83528,0.397637,0.21714,0.183311,0.639968,0.209809,0.796912,0.211573,0.180609,0.409608,0.151475,0.27962,0.108428,0.199154
-6276.99,0.929388,0.318503,2,0,59.3159,19.7754,130.531,56.3803,37.5105,22.0214,47.8024,14.9352,76.352,167.515,60.1374,6.56944,0.477237,0.312009,0.171091,1.07124,0.185743,0.469892,0.199931,0.190268,0.437232,0.145551,0.231673,0.194738,0.18906
-6276.69,0.555208,0.318503,3,0,62.1674,18.7893,142.703,49.8389,33.7398,19.4607,49.8528,14.915,79.0544,177.083,63.2799,6.82628,0.496753,0.415843,0.19151,0.451242,0.197652,0.549661,0.211331,0.206922,0.375584,0.158181,0.282158,0.190989,0.202704
-6273,0.25027,0.318503,3,0,59.513,26.092,126.484,55.0967,36.714,21.7028,45.8351,14.7564,68.3986,167.794,58.3267,5.83811,0.426406,0.242512,0.182256,0.6947,0.216604,0.902692,0.191856,0.203973,0.306284,0.147757,0.278161,0.11029,0.185721
-6279,0.937184,0.318503,3,0,58.6292,25.8842,117.036,51.1058,34.2503,19.099,45.2303,14.2132,65.0719,162.129,62.8842,7.69909,0.422329,0.205147,0.159541,1.3423,0.207781,0.325529,0.200557,0.209228,0.3004,0.153914,0.264259,0.319116,0.18338
-6277.53,0.767364,0.318503,3,0,62.5797,22.6005,143.493,51.8058,33.451,19.9283,47.2705,15.4596,75.1053,167.808,57.9625,5.82217,0.465725,0.309528,0.220761,0.979696,0.190432,0.350187,0.215613,0.201847,0.336874,0.150428,0.273787,0.123265,0.205917
-6281.12,0.500691,0.318503,3,0,63.7842,24.8319,139.569,57.9287,36.1645,21.4256,49.666,15.3325,68.0638,176.895,71.9609,7.49062,0.426476,0.21638,0.192875,1.41612,0.190817,0.652569,0.190994,0.248207,0.319971,0.16586,0.28129,0.119278,0.205031
-6281.2,0.460422,0.318503,3,0,61.8029,25.7322,141.596,56.45,36.3708,22.4185,49.2132,15.713,69.166,180.92,72.2012,6.9648,0.426645,0.211009,0.190642,1.3077,0.184867,0.562829,0.19208,0.24044,0.31819,0.164225,0.279808,0.107083,0.204376
-6278.5,0.97765,0.318503,2,0,59.0354,23.8948,138.242,59.505,35.1868,22.923,49.7648,16.0832,70.5971,172.278,69.3738,6.94586,0.335554,0.22784,0.181025,1.46357,0.184911,0.568476,0.19361,0.229737,0.292044,0.164095,0.288261,0.117163,0.199449
-6279.9,0.983573,0.318503,3,0,62.7248,25.434,138.641,51.6515,35.9737,16.4823,47.8844,15.5073,66.758,173.023,57.5101,8.29295,0.459886,0.250871,0.206053,1.87222,0.194319,0.375528,0.202053,0.210656,0.266698,0.157,0.250247,0.174797,0.207165
-6282.68,0.983631,0.318503,3,0,58.6221,19.9266,146.216,58.2188,35.8978,18.7428,53.0024,13.5368,69.2766,176.954,59.5,6.05911,0.301322,0.243902,0.197033,1.85929,0.209087,0.267963,0.208056,0.17038,0.269536,0.152973,0.250424,0.143577,0.199525
-6279.63,0.276827,0.318503,3,0,59.2281,21.0729,144.336,58.386,35.0674,19.4007,52.11,13.3616,70.6817,177.562,57.7827,6.40464,0.386138,0.249531,0.201813,1.84808,0.213766,0.33393,0.203332,0.178658,0.271319,0.151361,0.25514,0.109566,0.198561
-6276.8,0.878803,0.318503,3,0,56.133,22.3715,139.644,58.5525,36.5758,16.7545,48.6307,15.1068,73.5997,174.63,65.7981,7.55895,0.299111,0.298661,0.201128,1.89294,0.207157,0.283992,0.189825,0.173302,0.327441,0.153642,0.236578,0.133544,0.190564
-6273.76,0.765623,0.318503,3,0,64.1724,25.1138,130.559,55.5281,34.5377,22.5531,48.1694,16.0278,73.93,163.305,63.4403,7.35565,0.553443,0.245385,0.189337,0.991359,0.199794,0.908974,0.207197,0.216673,0.378582,0.158054,0.26302,0.11148,0.201533
-6271.81,0.789532,0.318503,2,0,67.0662,25.0403,129.02,51.3258,35.9315,19.1674,46.0405,15.4739,72.2013,167.34,61.3443,7.62301,0.480937,0.269025,0.196311,0.91808,0.203933,0.465923,0.209691,0.213335,0.398441,0.15872,0.250615,0.300768,0.201899
-6272.8,0.995877,0.318503,3,0,63.6384,24.667,127.03,54.45,33.5971,20.8258,46.821,15.3148,73.7733,165.024,55.9221,8.15071,0.53895,0.275289,0.187307,1.24355,0.200585,0.522158,0.216926,0.21896,0.405715,0.153842,0.245834,0.182691,0.198253
-6274.27,0.943373,0.318503,2,0,61.8356,28.8968,136.981,55.4142,33.5055,20.639,45.7381,15.3469,72.7611,169.727,63.3438,6.1197,0.42703,0.261105,0.195466,1.22424,0.200695,0.549908,0.21695,0.236286,0.351067,0.1631,0.256723,0.141865,0.197495
-6273.11,0.830733,0.318503,2,0,62.1428,24.125,125.922,48.9147,36.3041,19.7728,45.8021,16.5613,69.4091,162.948,55.8337,7.45972,0.603785,0.28419,0.190114,0.491006,0.208182,0.547488,0.189252,0.214714,0.364918,0.152506,0.276369,0.19531,0.201144
-6278.1,0.773144,0.318503,2,0,57.9391,21.6165,131.795,46.891,38.1576,18.3484,44.5853,15.3853,67.7546,157.318,61.7615,6.42424,0.298465,0.273368,0.199804,0.699336,0.215779,0.54528,0.19189,0.209775,0.292901,0.141669,0.252877,0.175682,0.206418
-6284.6,0.519491,0.318503,2,0,54.6277,21.7576,137.645,49.6636,39.192,17.8556,44.4516,14.2664,67.4175,163.831,61.3721,6.05488,0.392129,0.241132,0.202883,0.982815,0.212579,0.824754,0.188619,0.203092,0.32694,0.142107,0.259702,0.104431,0.211938
-6277.21,0.918909,0.318503,2,0,50.3506,20.3121,127.683,52.3195,37.7135,23.8665,45.7717,15.2453,71.7082,166.595,63.7935,7.77794,0.243458,0.287017,0.177053,0.464921,0.218754,0.731553,0.196402,0.206702,0.319399,0.158985,0.239021,0.112732,0.199828
-6272.01,0.492596,0.318503,2,0,54.5829,20.4669,128.142,55.5378,37.0903,23.7219,45.6046,14.9726,69.9616,169.34,62.7396,6.74905,0.348337,0.326979,0.177788,0.657995,0.212936,0.703013,0.200135,0.216217,0.310555,0.154756,0.238288,0.170101,0.195725
-6277.22,0.696083,0.318503,2,0,51.3788,27.979,129.651,55.805,37.291,22.346,47.7103,14.2793,69.4051,165.113,59.0359,5.92615,0.339452,0.363687,0.183947,0.8211,0.226037,0.555716,0.208267,0.195349,0.299542,0.156354,0.313141,0.105718,0.195204
-6277.36,0.886554,0.318503,2,0,55.3405,26.0623,124.732,54.1072,38.6688,19.4819,46.7548,12.2373,65.9606,160.756,63.1353,7.17479,0.297769,0.304022,0.190159,0.745509,0.2078,1.06613,0.206501,0.182269,0.334615,0.157113,0.301914,0.113547,0.211
-6277.25,0.994585,0.318503,3,0,56.1909,19.2712,125.492,47.2757,31.3774,19.2678,45.8111,14.7696,70.5143,152.453,58.3544,6.49941,0.578744,0.26197,0.206867,0.551343,0.213174,0.892556,0.202307,0.261558,0.344699,0.146877,0.273797,0.176849,0.181654
-6271.74,0.60567,0.318503,3,0,56.029,24.2521,132.055,50.7961,37.9378,19.504,48.8537,13.452,69.7781,171.721,63.9811,7.04352,0.45905,0.274967,0.184201,0.570154,0.209633,0.509695,0.206501,0.165293,0.319832,0.161928,0.302071,0.122348,0.206471
-6271.89,0.804456,0.318503,2,0,56.9538,25.2307,135.936,49.4441,38.323,19.9047,48.2004,13.4858,70.6844,167.178,62.363,6.59534,0.507994,0.309011,0.193258,0.63596,0.210954,0.494735,0.207265,0.171894,0.308251,0.157755,0.307643,0.151362,0.204247
-6273.97,0.652937,0.318503,2,0,61.0768,19.3242,128.638,53.7011,34.757,18.7384,46.2398,17.8719,73.4591,167.508,67.7755,6.48965,0.319934,0.286798,0.181816,0.644589,0.219089,0.472699,0.204043,0.243505,0.380632,0.162645,0.28051,0.117809,0.20588
-6272.37,0.768262,0.318503,2,0,61.2857,20.1849,130.222,55.3734,35.7615,19.0979,45.2744,16.9751,73.4523,167.593,65.9476,6.33061,0.356167,0.304999,0.183682,0.559797,0.217141,0.416721,0.205542,0.250988,0.380943,0.159675,0.296111,0.153842,0.20662
-6279.16,0.677255,0.318503,2,0,55.9628,17.6347,126.759,56.587,36.4158,21.2287,50.8515,15.6004,73.3606,163.963,60.8737,7.26464,0.397529,0.364596,0.181872,1.07968,0.218883,0.544446,0.214062,0.246275,0.393938,0.149463,0.269192,0.12168,0.206428
-6278.2,0.958397,0.318503,3,0,62.9061,21.4534,134.986,52.9926,37.1313,19.6777,45.8404,15.5493,78.475,176.28,62.8347,6.68149,0.47142,0.321338,0.162827,1.43778,0.196093,0.354514,0.202274,0.224716,0.375437,0.145422,0.242338,0.181078,0.202391
-6278.2,0.356718,0.318503,3,0,62.9061,21.4534,134.986,52.9926,37.1313,19.6777,45.8404,15.5493,78.475,176.28,62.8347,6.68149,0.47142,0.321338,0.162827,1.43778,0.196093,0.354514,0.202274,0.224716,0.375437,0.145422,0.242338,0.181078,0.202391
-6277.33,0.350595,0.318503,2,0,60.1072,31.3261,123.646,54.0306,34.7524,20.6471,47.1045,14.5899,71.2723,159.563,57.8007,6.16111,0.447547,0.231129,0.185094,0.558491,0.20963,0.908984,0.207952,0.181699,0.419429,0.156048,0.272597,0.101505,0.194905
-6274.51,0.763565,0.318503,2,0,58.4297,22.556,128.42,51.2344,33.9618,18.931,45.7715,13.258,70.4236,164.539,55.1418,6.46371,0.377911,0.221215,0.193172,1.37634,0.205719,0.670552,0.218475,0.182763,0.358431,0.162262,0.248539,0.141453,0.189506
-6277.08,0.92221,0.318503,2,0,57.0473,18.0788,126.584,56.9368,35.2737,22.7543,46.9032,15.4135,73.112,164.147,68.2596,7.21376,0.461094,0.281218,0.17361,1.25604,0.227091,1.17676,0.202716,0.193556,0.367661,0.14848,0.348895,0.171421,0.202443
-6278.27,0.940659,0.318503,3,0,64.0761,27.2446,131.218,49.2994,33.5345,20.3523,46.4126,15.5879,68.031,168.523,56.9644,6.73381,0.397695,0.255209,0.193905,0.376693,0.192234,0.729554,0.20812,0.254217,0.295423,0.144036,0.230171,0.147744,0.176252
-6277.82,1,0.318503,2,0,62.0194,28.7623,133.364,48.7722,33.0938,21.2053,47.2668,15.9873,68.838,167.582,54.7205,6.61403,0.488949,0.280595,0.188691,0.652145,0.194265,0.86916,0.204692,0.243243,0.281797,0.143738,0.250978,0.16507,0.175006
-6278.89,0.56715,0.318503,3,0,62.5287,27.0563,134.682,50.6296,33.8312,21.8275,48.2098,15.2401,67.8218,169.869,54.9368,6.16141,0.496191,0.259063,0.197129,0.577823,0.194165,0.892706,0.209681,0.239099,0.309825,0.143148,0.26114,0.123565,0.170894
-6276.1,0.728717,0.318503,3,0,56.2119,20.3641,122.989,53.8354,31.5331,21.3963,44.2207,15.4954,74.8308,164.362,61.6869,7.14685,0.348612,0.260759,0.197814,1.01834,0.212346,0.707301,0.183334,0.230768,0.381821,0.158586,0.246103,0.129975,0.182457
-6280,0.922171,0.318503,3,0,61.9759,18.2033,126.691,48.4492,33.6295,18.5395,44.6744,13.8643,66.5102,163.255,54.5384,6.37864,0.507547,0.271086,0.179856,0.542901,0.185948,0.278552,0.211873,0.199562,0.405764,0.150503,0.265736,0.101717,0.198092
-6277.32,0.921947,0.318503,3,0,58.607,24.2115,121.428,52.8687,30.3462,17.2254,44.9822,15.0937,75.7111,158.737,59.0782,6.30159,0.429225,0.262433,0.185978,0.832406,0.196173,0.474619,0.204331,0.231627,0.362647,0.145594,0.248259,0.138734,0.1769
-6278.09,0.814781,0.318503,3,0,54.2511,18.7568,135.823,58.4542,40.5999,20.2412,48.9866,14.292,67.5346,173.448,62.512,6.66511,0.310651,0.272344,0.202272,0.701543,0.232308,0.780916,0.205278,0.172763,0.329583,0.172001,0.252922,0.157398,0.211814
-6275.8,0.85244,0.318503,3,0,69.5012,26.5593,128.682,51.1673,32.4634,18.1937,47.2195,15.5253,68.6602,164.96,63.8722,6.5049,0.512741,0.300159,0.188346,0.505843,0.190773,0.445608,0.205177,0.251104,0.362818,0.150013,0.287605,0.135587,0.196116
-6278.06,0.91964,0.318503,3,0,49.2189,24.1008,137.536,52.9611,37.9141,21.9888,50.5628,12.8325,79.1148,171.582,63.1712,8.01198,0.274146,0.269294,0.195747,0.624814,0.242732,0.609687,0.196215,0.180439,0.340386,0.168475,0.277211,0.214433,0.200698
-6277.66,0.587539,0.318503,2,0,61.0308,25.972,134.627,50.5149,33.3091,18.8304,46.3506,14.9329,74.4612,172.322,60.0919,10.3485,0.413827,0.295282,0.187152,0.653976,0.216351,0.373589,0.183286,0.212405,0.505563,0.152078,0.258613,1.40621,0.197757
-6278.49,0.864128,0.318503,3,0,55.9493,27.1812,117.808,47.4223,32.2673,18.6488,45.7345,12.0129,72.4579,157.077,55.7802,9.43201,0.38141,0.245513,0.201257,0.53623,0.193013,0.342579,0.203865,0.175044,0.343736,0.165635,0.272458,0.698979,0.190581
-6272.49,0.998851,0.318503,2,0,55.6747,23.9753,126.548,50.3214,32.3258,17.8515,42.7114,13.8023,66.9402,159.064,60.4659,9.2847,0.312278,0.263941,0.198656,0.668021,0.201444,0.444791,0.192665,0.168024,0.386795,0.166699,0.270181,0.823677,0.191594
-6277.04,0.906894,0.318503,2,0,59.2855,24.6004,121.948,50.8694,27.3337,21.3936,44.6717,13.9794,70.7396,159.962,60.9541,9.9514,0.491932,0.317867,0.182726,0.705979,0.184155,0.467552,0.204336,0.237835,0.331002,0.150906,0.272437,0.920165,0.186481
-6273.78,0.598879,0.318503,2,0,57.2801,27.2577,125.008,51.4244,34.2058,21.4198,46.8058,15.6202,70.149,163.072,60.1616,9.8786,0.312861,0.274457,0.183397,0.565663,0.202959,0.849737,0.191863,0.187613,0.423557,0.157662,0.289432,1.12996,0.182554
-6280.42,0.668086,0.318503,2,0,52.5662,29.6744,127.009,52.7876,31.6936,22.0089,43.8808,12.4283,74.0925,159.738,68.2383,10.6569,0.374411,0.222657,0.199348,0.835718,0.232621,0.92992,0.203835,0.174746,0.395528,0.168989,0.300015,1.41849,0.204833
-6282.28,0.88895,0.318503,2,0,53.9204,31.7028,126.4,51.7792,32.6638,20.4374,43.4412,11.6587,69.6964,161.115,64.4863,10.8231,0.467541,0.219457,0.198414,1.51203,0.221973,0.851038,0.213679,0.182252,0.441954,0.165671,0.286459,0.746937,0.207273
-6278.25,0.978261,0.318503,2,0,53.9586,31.9545,124.022,51.2114,32.1001,20.7488,44.0954,12.1491,68.7694,157.746,64.8239,9.98456,0.415279,0.229482,0.193151,1.48707,0.222098,0.769523,0.213461,0.185007,0.418354,0.167818,0.297069,0.978532,0.205939
-6281.51,0.753138,0.318503,3,0,54.8348,14.4934,133.774,49.7366,36.5254,20.2165,46.7757,15.371,68.5597,165.108,58.2618,11.8308,0.266287,0.352155,0.187761,0.814175,0.198107,1.47615,0.191319,0.239666,0.286632,0.144502,0.23259,0.965017,0.20049
-6279.66,0.98515,0.318503,3,0,52.3032,34.5854,126.089,51.782,34.7295,22.1828,45.1938,14.2611,71.6632,159.745,55.056,9.33794,0.306589,0.280272,0.200438,0.57122,0.215553,1.46143,0.217099,0.17083,0.431742,0.17047,0.260347,0.558861,0.203319
-6280.9,0.875528,0.318503,3,0,49.5534,34.0007,125.423,50.3527,35.6946,21.8732,44.3935,14.2725,71.4148,156.871,54.4832,9.71608,0.315616,0.289215,0.204286,0.763383,0.216268,1.4011,0.216897,0.171266,0.404336,0.174591,0.25807,0.565134,0.203597
-6277.44,0.767859,0.318503,3,0,57.9599,18.6352,129.445,52.4297,33.4724,20.066,45.7103,14.519,67.2661,157.571,62.4618,10.6389,0.393674,0.26341,0.18679,0.786425,0.225149,1.21696,0.196284,0.243633,0.397943,0.143155,0.256807,1.63673,0.197923
-6277.22,0.906849,0.318503,2,0,61.7147,19.4989,130.935,52.2556,33.4969,20.5164,46.0027,15.4234,68.2562,160.509,62.4079,9.66343,0.356309,0.27688,0.186858,0.603621,0.225832,1.15938,0.200809,0.256629,0.407524,0.14357,0.264988,1.27858,0.201704
-6274.84,0.930084,0.318503,2,0,58.2375,19.4616,126.68,50.3384,32.121,20.0521,45.1015,13.7071,71.4016,162.703,62.3246,11.9908,0.548771,0.267253,0.191105,0.957352,0.2297,1.12879,0.207429,0.224096,0.339536,0.157123,0.271027,1.31986,0.192758
-6276.93,0.936524,0.318503,2,0,58.5626,18.8009,130.247,53.5961,32.4101,20.1265,45.4521,14.9122,71.5086,161.9,62.711,11.4892,0.531182,0.25143,0.193929,1.37324,0.222061,1.00107,0.213798,0.234383,0.335098,0.15512,0.344333,1.68552,0.207113
-6274,0.871095,0.318503,3,0,51.3648,27.2429,122.319,50.8238,35.0209,19.5628,44.2657,13.2445,69.5367,157.319,51.4682,6.24503,0.380364,0.259715,0.184474,0.555143,0.199256,0.766874,0.195306,0.203702,0.336811,0.15831,0.260134,0.126687,0.196397
-6276.65,0.930444,0.318503,3,0,58.8786,20.5572,125.699,49.485,33.8244,21.4372,44.609,15.6264,62.7645,154.984,59.3724,7.00529,0.363379,0.252905,0.187413,0.904433,0.227035,0.800246,0.2247,0.215832,0.310622,0.16418,0.242161,0.241317,0.198112
-6277.22,0.416563,0.318503,3,0,55.756,21.3674,129.843,53.9898,31.1558,19.1418,45.0949,14.9856,69.1627,161.358,55.5764,6.45557,0.412037,0.234362,0.233597,0.574471,0.224315,0.579172,0.193764,0.166277,0.335343,0.164579,0.255296,0.175656,0.199102
-6285.09,0.708026,0.318503,3,0,55.846,19.099,123.565,49.4878,34.4537,18.9815,43.7282,18.1725,66.38,165.027,55.6319,7.03689,0.360999,0.308791,0.157371,0.570721,0.195909,1.96792,0.201109,0.208598,0.340563,0.154912,0.257465,0.127928,0.20234
-6281.39,0.525441,0.318503,3,0,55.4557,27.2281,150.275,57.6604,34.6517,20.6877,47.4993,12.5283,72.5867,170.911,64.5952,8.59171,0.418866,0.24611,0.212491,0.744301,0.22768,1.01164,0.195818,0.17945,0.329827,0.159381,0.290874,1.07634,0.209284
-6283.12,0.980432,0.318503,2,0,56.6422,26.2311,145.854,60.4942,35.2098,19.7207,48.3074,13.0767,76.214,174.148,65.3088,9.27574,0.321063,0.234854,0.217925,0.530321,0.219582,1.05059,0.203879,0.182303,0.320629,0.165165,0.295762,0.22972,0.215936
-6291.81,0.460758,0.318503,3,0,65.0038,25.6704,130.824,47.9039,41.8927,22.6017,47.3488,16.8288,67.505,164.306,57.1468,10.8932,0.482748,0.239692,0.203981,1.55136,0.249208,1.46401,0.208102,0.21786,0.260565,0.154068,0.233106,1.99748,0.199473
-6285.31,1,0.318503,2,0,63.3647,28.5042,141.557,59.9002,37.8908,20.932,47.6515,16.1158,64.7939,165.301,54.7071,9.69353,0.435956,0.245185,0.21362,1.75244,0.232465,1.67684,0.204205,0.223824,0.298827,0.150256,0.274155,1.76759,0.20471
-6280.61,0.970599,0.318503,2,0,59.1982,24.1646,133.379,52.3254,30.9271,24.1249,46.721,16.5107,73.1277,162.394,60.2782,11.178,0.42967,0.286761,0.213236,1.20076,0.218313,1.82337,0.190369,0.200425,0.329408,0.153445,0.221663,0.955474,0.199395
-6276.6,0.981475,0.318503,2,0,65.1654,18.7005,133.178,55.0676,38.4861,19.7411,45.844,14.065,69.2046,164.821,58.3242,9.1804,0.562364,0.300708,0.198879,0.996865,0.223645,1.55739,0.19087,0.214633,0.362831,0.158786,0.291917,1.28978,0.204606
-6275.09,0.951706,0.318503,3,0,47.6662,25.3995,125.001,51.5493,31.1143,16.1613,45.5454,15.5045,67.7994,161.201,58.7964,7.47652,0.2385,0.247221,0.181896,0.529426,0.201747,0.28907,0.214831,0.191169,0.304861,0.15548,0.296239,0.125749,0.191721
-6276.77,0.923933,0.318503,3,0,66.3395,19.2428,140.091,53.8926,38.5219,22.8282,48.8937,16.4356,76.2144,172.159,57.3051,7.78092,0.561966,0.297136,0.196085,0.46765,0.223743,0.942966,0.190797,0.193919,0.377465,0.151473,0.248559,0.164551,0.207816
-6276.54,0.941336,0.318503,3,0,55.3861,29.6798,125.094,53.0905,32.8009,19.983,43.5473,12.9438,69.107,159.076,61.4537,6.49641,0.32192,0.222117,0.193446,0.674801,0.196265,1.05879,0.215761,0.214335,0.326441,0.158763,0.31875,0.136299,0.18859
-6278.57,0.952769,0.318503,3,0,55.0089,29.6008,127.737,53.9269,32.7936,19.4888,42.8553,13.0651,69.795,158.346,62.4811,7.01765,0.333938,0.213087,0.197929,0.758992,0.192866,1.03884,0.213338,0.214881,0.342367,0.15911,0.304346,0.117443,0.189171
-6276.67,0.89523,0.318503,3,0,56.3515,31.2837,122.334,49.5874,33.1978,21.592,45.6366,15.2679,69.6498,155.511,55.2676,6.97032,0.439056,0.288137,0.181693,0.712362,0.19605,1.36397,0.209538,0.214153,0.422321,0.146746,0.254831,0.117186,0.197501
-6278.96,0.823558,0.318503,3,0,61.5043,22.1111,130.267,48.8569,36.1812,22.7991,46.9007,14.9603,74.1385,167.663,59.7116,8.19874,0.415226,0.415922,0.174316,0.676623,0.214918,1.41351,0.21436,0.193242,0.358982,0.142066,0.312641,0.247724,0.206532
-6275.38,0.913616,0.318503,3,0,54.6281,19.392,138.393,57.4044,36.4103,16.6687,48.7597,14.6244,74.8252,175.644,64.9923,10.7522,0.304223,0.258011,0.211418,1.10355,0.201549,0.256916,0.199532,0.198359,0.365126,0.172624,0.225848,1.1804,0.199473
-6276.69,0.89661,0.318503,3,0,60.7857,25.3858,131.648,51.4601,37.6467,19.061,48.1738,15.9901,73.2387,169.42,66.3897,10.0642,0.360598,0.342237,0.175731,1.60301,0.217736,0.384933,0.207763,0.195647,0.396665,0.148736,0.35898,0.867709,0.212412
